pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
228,4066,veggie_l,3,10-01-2024,15:09:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
229,4066,bbq_ckn_m,3,10-01-2024,15:09:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
230,4067,bbq_ckn_s,1,10-01-2024,15:37:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
231,4067,pepperoni_m,1,10-01-2024,15:37:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
232,4067,margherita_l,1,10-01-2024,15:37:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
233,4067,pepperoni_s,3,10-01-2024,15:37:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
234,4068,margherita_l,3,24-01-2024,15:43:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
235,4068,bbq_ckn_s,1,24-01-2024,15:43:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
236,4068,bbq_ckn_s,2,24-01-2024,15:43:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
237,4068,pepperoni_m,1,24-01-2024,15:43:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
238,4069,bbq_ckn_s,1,05-01-2024,20:06:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
239,4069,margherita_m,3,05-01-2024,20:06:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
240,4069,pepperoni_l,2,05-01-2024,20:06:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
241,4069,hawaiian_s,3,05-01-2024,20:06:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
242,4069,bbq_ckn_m,2,05-01-2024,20:06:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
243,4069,veggie_m,1,05-01-2024,20:06:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
244,4070,veggie_s,1,31-01-2024,15:18:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
245,4071,margherita_l,3,03-01-2024,19:23:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
246,4071,hawaiian_s,1,03-01-2024,19:23:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
247,4071,margherita_m,1,03-01-2024,19:23:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
248,4071,pepperoni_s,3,03-01-2024,19:23:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
249,4072,margherita_m,2,25-01-2024,14:51:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
250,4072,veggie_m,3,25-01-2024,14:51:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
251,4072,veggie_m,3,25-01-2024,14:51:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
252,4072,margherita_s,3,25-01-2024,14:51:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
253,4073,pepperoni_l,1,31-01-2024,12:41:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
254,4073,bbq_ckn_l,1,31-01-2024,12:41:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
255,4073,pepperoni_s,1,31-01-2024,12:41:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
256,4073,margherita_s,1,31-01-2024,12:41:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
257,4073,hawaiian_m,2,31-01-2024,12:41:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
258,4073,margherita_m,2,31-01-2024,12:41:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
259,4074,bbq_ckn_l,2,10-01-2024,14:57:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
260,4075,bbq_ckn_l,3,30-01-2024,14:59:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
261,4076,hawaiian_l,1,14-01-2024,14:22:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
262,4076,pepperoni_m,1,14-01-2024,14:22:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
263,4076,hawaiian_s,1,14-01-2024,14:22:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
264,4076,bbq_ckn_l,3,14-01-2024,14:22:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
265,4076,margherita_m,2,14-01-2024,14:22:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
266,4076,hawaiian_m,3,14-01-2024,14:22:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
267,4077,bbq_ckn_l,3,31-01-2024,17:52:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
268,4077,veggie_m,1,31-01-2024,17:52:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
269,4077,margherita_s,2,31-01-2024,17:52:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
270,4078,bbq_ckn_s,1,20-01-2024,16:30:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
271,4078,pepperoni_l,3,20-01-2024,16:30:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
272,4078,margherita_s,3,20-01-2024,16:30:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
273,4078,bbq_ckn_l,1,20-01-2024,16:30:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
274,4078,pepperoni_m,3,20-01-2024,16:30:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
275,4078,veggie_m,1,20-01-2024,16:30:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
276,4079,veggie_s,2,21-01-2024,18:26:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
277,4079,bbq_ckn_m,2,21-01-2024,18:26:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
278,4079,bbq_ckn_l,1,21-01-2024,18:26:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
279,4079,pepperoni_m,2,21-01-2024,18:26:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
280,4079,veggie_m,3,21-01-2024,18:26:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
281,4080,veggie_s,2,02-01-2024,20:23:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
282,4080,bbq_ckn_m,1,02-01-2024,20:23:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
283,4080,veggie_l,1,02-01-2024,20:23:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
284,4080,margherita_m,2,02-01-2024,20:23:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
285,4081,bbq_ckn_l,2,17-01-2024,14:12:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
286,4082,hawaiian_s,2,25-01-2024,18:32:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
287,4082,margherita_s,2,25-01-2024,18:32:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
288,4082,veggie_l,2,25-01-2024,18:32:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
289,4082,hawaiian_s,3,25-01-2024,18:32:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
290,4082,margherita_s,3,25-01-2024,18:32:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
291,4082,pepperoni_m,3,25-01-2024,18:32:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
292,4083,hawaiian_s,1,14-01-2024,20:25:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
293,4084,pepperoni_m,3,21-01-2024,13:00:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
294,4084,bbq_ckn_l,3,21-01-2024,13:00:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
295,4084,bbq_ckn_m,2,21-01-2024,13:00:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
296,4084,veggie_s,2,21-01-2024,13:00:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
297,4085,pepperoni_l,3,13-01-2024,13:28:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
298,4085,pepperoni_s,2,13-01-2024,13:28:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
299,4085,veggie_m,3,13-01-2024,13:28:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
300,4085,bbq_ckn_s,2,13-01-2024,13:28:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
301,4085,bbq_ckn_l,3,13-01-2024,13:28:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
302,4086,pepperoni_m,3,28-01-2024,19:21:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
303,4086,veggie_m,2,28-01-2024,19:21:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
304,4086,margherita_l,2,28-01-2024,19:21:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
305,4086,veggie_m,1,28-01-2024,19:21:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
306,4086,pepperoni_l,2,28-01-2024,19:21:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
307,4086,pepperoni_m,1,28-01-2024,19:21:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
308,4087,veggie_m,3,23-01-2024,19:04:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
309,4087,pepperoni_m,1,23-01-2024,19:04:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
310,4087,pepperoni_l,3,23-01-2024,19:04:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
311,4088,veggie_s,3,28-01-2024,12:42:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
312,4088,veggie_s,3,28-01-2024,12:42:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
313,4088,pepperoni_m,3,28-01-2024,12:42:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
314,4089,bbq_ckn_m,3,16-01-2024,12:16:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
315,4089,veggie_l,1,16-01-2024,12:16:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
316,4090,bbq_ckn_l,3,13-01-2024,20:06:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
317,4090,veggie_l,1,13-01-2024,20:06:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
318,4090,margherita_s,1,13-01-2024,20:06:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
319,4091,hawaiian_m,1,08-01-2024,15:54:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
320,4091,hawaiian_m,1,08-01-2024,15:54:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
321,4091,bbq_ckn_s,1,08-01-2024,15:54:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
322,4091,bbq_ckn_s,2,08-01-2024,15:54:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
323,4091,bbq_ckn_m,2,08-01-2024,15:54:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
324,4091,pepperoni_s,3,08-01-2024,15:54:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
325,4092,pepperoni_s,1,22-01-2024,20:39:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
326,4092,hawaiian_l,2,22-01-2024,20:39:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
327,4092,margherita_l,1,22-01-2024,20:39:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
328,4092,veggie_l,1,22-01-2024,20:39:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
329,4093,bbq_ckn_m,2,21-01-2024,18:52:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
330,4093,hawaiian_m,2,21-01-2024,18:52:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
331,4094,hawaiian_m,2,06-01-2024,20:19:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
332,4094,margherita_m,3,06-01-2024,20:19:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
333,4094,veggie_l,2,06-01-2024,20:19:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
334,4094,veggie_m,1,06-01-2024,20:19:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
335,4094,veggie_m,1,06-01-2024,20:19:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
336,4094,pepperoni_m,3,06-01-2024,20:19:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
337,4095,bbq_ckn_s,3,10-01-2024,20:48:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
338,4095,veggie_m,1,10-01-2024,20:48:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
339,4095,margherita_l,3,10-01-2024,20:48:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
340,4096,bbq_ckn_s,3,27-01-2024,19:28:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
341,4097,pepperoni_l,2,21-01-2024,14:44:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
342,4097,pepperoni_l,1,21-01-2024,14:44:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
343,4097,hawaiian_m,2,21-01-2024,14:44:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
344,4098,pepperoni_s,2,12-01-2024,20:53:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
345,4099,pepperoni_s,3,06-01-2024,18:05:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
346,4099,bbq_ckn_l,3,06-01-2024,18:05:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
347,4099,bbq_ckn_s,2,06-01-2024,18:05:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
348,4100,bbq_ckn_s,2,24-01-2024,16:02:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
349,4100,hawaiian_s,1,24-01-2024,16:02:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
350,4100,veggie_l,2,24-01-2024,16:02:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
351,4100,hawaiian_m,1,24-01-2024,16:02:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
352,4101,veggie_m,3,04-01-2024,20:09:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
353,4101,bbq_ckn_l,2,04-01-2024,20:09:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
354,4101,bbq_ckn_s,3,04-01-2024,20:09:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
355,4102,margherita_l,2,01-01-2024,19:02:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
356,4102,margherita_s,3,01-01-2024,19:02:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
357,4103,bbq_ckn_l,2,30-01-2024,18:55:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
358,4104,hawaiian_m,2,02-01-2024,13:23:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
359,4105,margherita_s,2,08-01-2024,12:39:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
360,4106,margherita_m,3,22-01-2024,17:19:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
361,4106,pepperoni_m,3,22-01-2024,17:19:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
362,4106,hawaiian_m,3,22-01-2024,17:19:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
363,4106,veggie_m,1,22-01-2024,17:19:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
364,4107,veggie_m,1,07-01-2024,17:19:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
365,4107,bbq_ckn_s,3,07-01-2024,17:19:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
366,4107,bbq_ckn_l,3,07-01-2024,17:19:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
367,4107,bbq_ckn_s,2,07-01-2024,17:19:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
368,4107,bbq_ckn_s,1,07-01-2024,17:19:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
369,4107,veggie_s,3,07-01-2024,17:19:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
370,4108,bbq_ckn_s,1,02-01-2024,11:21:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
371,4108,margherita_s,1,02-01-2024,11:21:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
372,4109,pepperoni_s,2,19-01-2024,14:32:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
373,4109,pepperoni_l,1,19-01-2024,14:32:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
374,4109,bbq_ckn_s,1,19-01-2024,14:32:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
375,4109,margherita_m,1,19-01-2024,14:32:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
376,4109,hawaiian_l,1,19-01-2024,14:32:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
377,4110,pepperoni_l,2,12-01-2024,11:15:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
378,4110,hawaiian_s,2,12-01-2024,11:15:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
379,4111,veggie_l,1,24-01-2024,13:09:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
380,4112,veggie_m,3,16-01-2024,12:05:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
381,4112,margherita_s,2,16-01-2024,12:05:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
382,4112,margherita_s,3,16-01-2024,12:05:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
383,4112,hawaiian_l,3,16-01-2024,12:05:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
384,4112,margherita_m,2,16-01-2024,12:05:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
385,4112,hawaiian_s,2,16-01-2024,12:05:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
386,4113,hawaiian_m,3,22-01-2024,18:16:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
387,4113,veggie_s,1,22-01-2024,18:16:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
388,4113,bbq_ckn_l,1,22-01-2024,18:16:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
389,4113,hawaiian_s,2,22-01-2024,18:16:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
390,4114,bbq_ckn_m,3,18-01-2024,20:59:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
391,4114,margherita_m,2,18-01-2024,20:59:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
392,4114,margherita_l,2,18-01-2024,20:59:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
393,4114,hawaiian_l,1,18-01-2024,20:59:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
394,4114,margherita_l,1,18-01-2024,20:59:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
395,4115,pepperoni_m,2,29-01-2024,18:42:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
396,4115,veggie_m,2,29-01-2024,18:42:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
397,4115,hawaiian_m,2,29-01-2024,18:42:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
398,4115,bbq_ckn_l,2,29-01-2024,18:42:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
399,4116,veggie_s,1,22-01-2024,13:36:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
400,4116,hawaiian_s,2,22-01-2024,13:36:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
401,4116,hawaiian_l,3,22-01-2024,13:36:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
402,4117,hawaiian_l,3,18-01-2024,13:13:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
403,4117,margherita_m,3,18-01-2024,13:13:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
404,4117,hawaiian_m,2,18-01-2024,13:13:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
405,4118,hawaiian_m,3,28-01-2024,18:13:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
406,4118,bbq_ckn_m,1,28-01-2024,18:13:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
407,4118,margherita_l,1,28-01-2024,18:13:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
408,4118,pepperoni_l,2,28-01-2024,18:13:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
409,4118,pepperoni_s,2,28-01-2024,18:13:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
410,4118,margherita_m,1,28-01-2024,18:13:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
411,4119,veggie_l,3,08-01-2024,20:47:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
412,4119,margherita_l,3,08-01-2024,20:47:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
413,4119,margherita_s,3,08-01-2024,20:47:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
414,4120,pepperoni_m,3,01-01-2024,15:33:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
415,4120,bbq_ckn_m,2,01-01-2024,15:33:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
416,4120,hawaiian_s,1,01-01-2024,15:33:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
417,4120,margherita_l,2,01-01-2024,15:33:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
418,4120,hawaiian_s,3,01-01-2024,15:33:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
419,4120,hawaiian_s,3,01-01-2024,15:33:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
420,4121,veggie_m,2,13-01-2024,14:40:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
421,4121,pepperoni_m,2,13-01-2024,14:40:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
422,4121,bbq_ckn_l,3,13-01-2024,14:40:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
423,4121,hawaiian_s,1,13-01-2024,14:40:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
424,4121,pepperoni_l,1,13-01-2024,14:40:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
425,4122,veggie_l,2,09-01-2024,12:23:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
426,4122,veggie_l,2,09-01-2024,12:23:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
427,4122,veggie_m,1,09-01-2024,12:23:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
428,4122,margherita_s,2,09-01-2024,12:23:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
429,4122,veggie_s,2,09-01-2024,12:23:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
430,4122,margherita_m,3,09-01-2024,12:23:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
431,4123,pepperoni_m,3,02-01-2024,16:15:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
432,4123,hawaiian_s,1,02-01-2024,16:15:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
433,4123,bbq_ckn_s,1,02-01-2024,16:15:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
434,4123,bbq_ckn_m,2,02-01-2024,16:15:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
435,4123,hawaiian_s,2,02-01-2024,16:15:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
436,4123,veggie_s,1,02-01-2024,16:15:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
437,4124,pepperoni_l,3,23-01-2024,20:05:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
438,4124,bbq_ckn_s,2,23-01-2024,20:05:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
439,4124,hawaiian_m,1,23-01-2024,20:05:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
440,4124,veggie_s,2,23-01-2024,20:05:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
441,4125,veggie_l,3,19-01-2024,18:19:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
442,4125,veggie_m,1,19-01-2024,18:19:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
443,4125,veggie_s,2,19-01-2024,18:19:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
444,4125,pepperoni_l,2,19-01-2024,18:19:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
445,4125,bbq_ckn_s,2,19-01-2024,18:19:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
446,4126,margherita_m,3,14-01-2024,15:09:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
447,4127,bbq_ckn_l,2,28-01-2024,17:45:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
448,4128,pepperoni_s,3,25-01-2024,16:41:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
449,4128,hawaiian_l,3,25-01-2024,16:41:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
450,4129,pepperoni_s,1,12-01-2024,16:57:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
451,4129,pepperoni_m,1,12-01-2024,16:57:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
452,4130,hawaiian_s,3,25-01-2024,13:36:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
453,4130,veggie_m,3,25-01-2024,13:36:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
454,4131,margherita_l,3,22-01-2024,18:39:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
